county,town,office,district,party,candidate,votes
Windham,Plainfield,State Senate,18,Rep,Lenny T. Winkler,1485
Windham,Plainfield,State Senate,18,Dem,Andrew M. Maynard,2157
Windham,"Plainfield, part of",State House,44,Rep,Michael Caron,1707
Windham,"Plainfield, part of",State House,44,Dem,Donald F. Gladding,859
Windham,"Plainfield, part of",State House,45,Rep,Bob LaChapelle,299
Windham,"Plainfield, part of",State House,45,Dem,Steven T. Mikutel,1097
Windham,"Plainfield, part of",State House,45,WF,Steven T. Mikutel,0
Hartford,Plainville,Governor,,Rep,Jodi Rell,3632
Hartford,Plainville,Governor,,Dem,John DeStefano,2338
Hartford,Plainville,Governor,,CC,Joseph Zdonczyk,37
Hartford,Plainville,Governor,,Green,Clifford Thornton,31
Hartford,Plainville,Secretary of State,,Rep,Richard Abbate,1030
Hartford,Plainville,Secretary of State,,Dem,Susan Bysiewicz,4447
Hartford,Plainville,Secretary of State,,Lbt,Ken Mosher,54
Hartford,Plainville,Secretary of State,,CC,Jean Marie Burness,49
Hartford,Plainville,Secretary of State,,Green,Michael Derosa,63
Hartford,Plainville,Treasurer,,Rep,Linda Roberts,1333
Hartford,Plainville,Treasurer,,Dem,Denise Nappier,3962
Hartford,Plainville,Treasurer,,Lbt,Steven Edelman,71
Hartford,Plainville,Treasurer,,CC,Mimi Knibbs,55
Hartford,Plainville,Treasurer,,Green,David Bue,51
Hartford,Plainville,Attorney General,,Rep,Robert Farr,1090
Hartford,Plainville,US Senate,,Rep,Alan Schlesinger,752
Hartford,Plainville,Attorney General,,Dem,Richard Blumenthal,4498
Hartford,Plainville,US Senate,,Dem,Ned Lamont,2534
Hartford,Plainville,Attorney General,,Green,Nancy Burton,89
Hartford,Plainville,US Senate,,CC,Timothy Knibbs,42
Hartford,Plainville,US Senate,,Green,Ralph Ferrucci,34
Hartford,Plainville,US Senate,,CFL,Joe Lieberman,2622
Hartford,Plainville,US House 5,,Rep,Nancy Johnson,2106
Hartford,Plainville,US House 5,,Dem,Chris Murphy,3636
Hartford,Plainville,US House 5,,WF,Chris Murphy,97
Hartford,Plainville,State Senate,31,Rep,Beverly R. Bobroske,2176
Hartford,Plainville,State Senate,31,Dem,Tom Colapietro,3232
Hartford,Plainville,State House,22,Dem,"Elizabeth ""Betty"" Boukus",4562
Hartford,Plainville,State House,22,PC,James N. Katsinis,226
Litchfield,Plymouth,Governor,,Rep,Jodi Rell,2614
Litchfield,Plymouth,Governor,,Dem,John DeStefano,1209
Litchfield,Plymouth,Governor,,CC,Joseph Zdonczyk,39
Litchfield,Plymouth,Governor,,Green,Clifford Thornton,33
Litchfield,Plymouth,Secretary of State,,Rep,Richard Abbate,774
Litchfield,Plymouth,Secretary of State,,Dem,Susan Bysiewicz,2755
Litchfield,Plymouth,Secretary of State,,Lbt,Ken Mosher,45
Litchfield,Plymouth,Secretary of State,,CC,Jean Marie Burness,47
Litchfield,Plymouth,Secretary of State,,Green,Michael Derosa,49
Litchfield,Plymouth,Treasurer,,Rep,Linda Roberts,1092
Litchfield,Plymouth,Treasurer,,Dem,Denise Nappier,2294
Litchfield,Plymouth,Treasurer,,Lbt,Steven Edelman,55
Litchfield,Plymouth,Treasurer,,CC,Mimi Knibbs,46
Litchfield,Plymouth,Treasurer,,Green,David Bue,41
Litchfield,Plymouth,Attorney General,,Rep,Robert Farr,845
Litchfield,Plymouth,US Senate,,Rep,Alan Schlesinger,521
Litchfield,Plymouth,Attorney General,,Dem,Richard Blumenthal,2774
Litchfield,Plymouth,US Senate,,Dem,Ned Lamont,1291
Litchfield,Plymouth,Attorney General,,Green,Nancy Burton,47
Litchfield,Plymouth,US Senate,,CC,Timothy Knibbs,35
Litchfield,Plymouth,US Senate,,Green,Ralph Ferrucci,32
Litchfield,Plymouth,US Senate,,CFL,Joe Lieberman,2017
Litchfield,Plymouth,US House 5,,Rep,Nancy Johnson,1511
Litchfield,Plymouth,US House 5,,Dem,Chris Murphy,2101
Litchfield,Plymouth,US House 5,,WF,Chris Murphy,144
Litchfield,Plymouth,State Senate,31,Rep,Beverly R. Bobroske,1587
Litchfield,Plymouth,State Senate,31,Dem,Tom Colapietro,2090
Litchfield,Plymouth,State House,78,Rep,William A. Hamzy,2492
Litchfield,Plymouth,State House,78,WF,James Vono,203
Windham,Pomfret,Governor,,Rep,Jodi Rell,1058
Windham,Pomfret,Governor,,Dem,John DeStefano,585
Windham,Pomfret,Governor,,CC,Joseph Zdonczyk,3
Windham,Pomfret,Governor,,Green,Clifford Thornton,32
Windham,Pomfret,Secretary of State,,Rep,Richard Abbate,443
Windham,Pomfret,Secretary of State,,Dem,Susan Bysiewicz,1086
Windham,Pomfret,Secretary of State,,Lbt,Ken Mosher,27
Windham,Pomfret,Secretary of State,,CC,Jean Marie Burness,14
Windham,Pomfret,Secretary of State,,Green,Michael Derosa,19
Windham,Pomfret,Treasurer,,Rep,Linda Roberts,551
Windham,Pomfret,Treasurer,,Dem,Denise Nappier,951
Windham,Pomfret,Treasurer,,Lbt,Steven Edelman,31
Windham,Pomfret,Treasurer,,CC,Mimi Knibbs,10
Windham,Pomfret,Treasurer,,Green,David Bue,28
Windham,Pomfret,Attorney General,,Rep,Robert Farr,406
Windham,Pomfret,US Senate,,Rep,Alan Schlesinger,149
Windham,Pomfret,Attorney General,,Dem,Richard Blumenthal,1186
Windham,Pomfret,US Senate,,Dem,Ned Lamont,691
Windham,Pomfret,Attorney General,,Green,Nancy Burton,32
Windham,Pomfret,US Senate,,CC,Timothy Knibbs,4
Windham,Pomfret,US Senate,,Green,Ralph Ferrucci,15
Windham,Pomfret,US Senate,,CFL,Joe Lieberman,844
Windham,Pomfret,US House 2,,Rep,Rob Simmons,867
Windham,Pomfret,US House 2,,Dem,Joe Courtney,779
Windham,Pomfret,State Senate,35,Rep,Tony Guglielmo,1005
Windham,Pomfret,State Senate,35,WF,Tony Guglielmo,103
Windham,Pomfret,State House,50,Rep,Mike Alberts,854
Windham,Pomfret,State House,50,Dem,Sherri Vogt,793
Middlesex,Portland,Governor,,Rep,Jodi Rell,2534
Middlesex,Portland,Governor,,Dem,John DeStefano,1522
Middlesex,Portland,Governor,,CC,Joseph Zdonczyk,20
Middlesex,Portland,Governor,,Green,Clifford Thornton,38
Middlesex,Portland,Secretary of State,,Rep,Richard Abbate,767
Middlesex,Portland,Secretary of State,,Dem,Susan Bysiewicz,3071
Middlesex,Portland,Secretary of State,,Lbt,Ken Mosher,38
Middlesex,Portland,Secretary of State,,CC,Jean Marie Burness,23
Middlesex,Portland,Secretary of State,,Green,Michael Derosa,71
Middlesex,Portland,Treasurer,,Rep,Linda Roberts,977
Middlesex,Portland,Treasurer,,Dem,Denise Nappier,2655
Middlesex,Portland,Treasurer,,Lbt,Steven Edelman,55
Middlesex,Portland,Treasurer,,CC,Mimi Knibbs,21
Middlesex,Portland,Treasurer,,Green,David Bue,58
Middlesex,Portland,Attorney General,,Rep,Robert Farr,872
Middlesex,Portland,US Senate,,Rep,Alan Schlesinger,413
Middlesex,Portland,Attorney General,,Dem,Richard Blumenthal,2985
Middlesex,Portland,US Senate,,Dem,Ned Lamont,1724
Middlesex,Portland,Attorney General,,Green,Nancy Burton,59
Middlesex,Portland,US Senate,,CC,Timothy Knibbs,7
Middlesex,Portland,US Senate,,Green,Ralph Ferrucci,26
Middlesex,Portland,US Senate,,CFL,Joe Lieberman,1957
Middlesex,Portland,US House 1,,Rep,Scott MacLean,1030
Middlesex,Portland,US House 1,,Dem,John Larson,2747
Middlesex,Portland,State Senate,33,Rep,Salvatore Nucifora,988
Middlesex,Portland,State Senate,33,Dem,Eileen M. Daily,2597
Middlesex,Portland,State Senate,33,Green,Colin Daniel Bennett,80
Middlesex,Portland,State House,32,Rep,"Stanley A. Terry, Jr.",1056
Middlesex,Portland,State House,32,Dem,Jim O'Rourke,2832
New London,Preston,Governor,,Rep,Jodi Rell,1259
New London,Preston,Governor,,Dem,John DeStefano,620
New London,Preston,Governor,,CC,Joseph Zdonczyk,10
New London,Preston,Governor,,Green,Clifford Thornton,9
New London,Preston,Secretary of State,,Rep,Richard Abbate,379
New London,Preston,Secretary of State,,Dem,Susan Bysiewicz,1277
New London,Preston,Secretary of State,,Lbt,Ken Mosher,36
New London,Preston,Secretary of State,,CC,Jean Marie Burness,16
New London,Preston,Secretary of State,,Green,Michael Derosa,23
New London,Preston,Treasurer,,Rep,Linda Roberts,578
New London,Preston,Treasurer,,Dem,Denise Nappier,1023
New London,Preston,Treasurer,,Lbt,Steven Edelman,31
New London,Preston,Treasurer,,CC,Mimi Knibbs,16
New London,Preston,Treasurer,,Green,David Bue,19
New London,Preston,Attorney General,,Rep,Robert Farr,355
New London,Preston,US Senate,,Rep,Alan Schlesinger,213
New London,Preston,Attorney General,,Dem,Richard Blumenthal,1385
New London,Preston,US Senate,,Dem,Ned Lamont,659
New London,Preston,Attorney General,,Green,Nancy Burton,22
New London,Preston,US Senate,,CC,Timothy Knibbs,11
New London,Preston,US Senate,,Green,Ralph Ferrucci,6
New London,Preston,US Senate,,CFL,Joe Lieberman,1005
New London,Preston,US House 2,,Rep,Rob Simmons,1078
New London,Preston,US House 2,,Dem,Joe Courtney,768
New London,Preston,State Senate,18,Rep,Lenny T. Winkler,794
New London,Preston,State Senate,18,Dem,Andrew M. Maynard,885
New London,Preston,State House,42,Dem,Tom Reynolds,1266
New Haven,Prospect,Governor,,Rep,Jodi Rell,2658
New Haven,Prospect,Governor,,Dem,John DeStefano,928
New Haven,Prospect,Governor,,CC,Joseph Zdonczyk,29
New Haven,Prospect,Governor,,Green,Clifford Thornton,17
New Haven,Prospect,Secretary of State,,Rep,Richard Abbate,979
New Haven,Prospect,Secretary of State,,Dem,Susan Bysiewicz,2225
New Haven,Prospect,Secretary of State,,Lbt,Ken Mosher,38
New Haven,Prospect,Secretary of State,,CC,Jean Marie Burness,31
New Haven,Prospect,Secretary of State,,Green,Michael Derosa,77
New Haven,Prospect,Treasurer,,Rep,Linda Roberts,1067
New Haven,Prospect,Treasurer,,Dem,Denise Nappier,1971
New Haven,Prospect,Treasurer,,Lbt,Steven Edelman,37
New Haven,Prospect,Treasurer,,CC,Mimi Knibbs,34
New Haven,Prospect,Treasurer,,Green,David Bue,41
New Haven,Prospect,Attorney General,,Rep,Robert Farr,1008
New Haven,Prospect,US Senate,,Rep,Alan Schlesinger,477
New Haven,Prospect,Attorney General,,Dem,Richard Blumenthal,2311
New Haven,Prospect,US Senate,,Dem,Ned Lamont,1009
New Haven,Prospect,Attorney General,,Green,Nancy Burton,62
New Haven,Prospect,US Senate,,CC,Timothy Knibbs,27
New Haven,Prospect,US Senate,,Green,Ralph Ferrucci,19
New Haven,Prospect,US Senate,,CFL,Joe Lieberman,2098
New Haven,Prospect,US House 3,,Rep,Joseph Vollano,1058
New Haven,Prospect,US House 3,,Dem,Rosa DeLauro,2166
New Haven,Prospect,US House 3,,Green,Daniel Sumrall,52
New Haven,Prospect,State Senate,15,Dem,Joan V. Hartley,2102
New Haven,Prospect,State Senate,15,Ind,"Theodore J. Derouin, Jr.",230
New Haven,Prospect,State House,89,Rep,Tim White,1511
New Haven,Prospect,State House,89,Dem,Vickie Orsini Nardello,1978
Windham,Putnam,Governor,,Rep,Jodi Rell,1559
Windham,Putnam,Governor,,Dem,John DeStefano,888
Windham,Putnam,Governor,,CC,Joseph Zdonczyk,10
Windham,Putnam,Governor,,Green,Clifford Thornton,21
Windham,Putnam,Secretary of State,,Rep,Richard Abbate,501
Windham,Putnam,Secretary of State,,Dem,Susan Bysiewicz,1676
Windham,Putnam,Secretary of State,,Lbt,Ken Mosher,48
Windham,Putnam,Secretary of State,,CC,Jean Marie Burness,21
Windham,Putnam,Secretary of State,,Green,Michael Derosa,37
Windham,Putnam,Treasurer,,Rep,Linda Roberts,694
Windham,Putnam,Treasurer,,Dem,Denise Nappier,1422
Windham,Putnam,Treasurer,,Lbt,Steven Edelman,40
Windham,Putnam,Treasurer,,CC,Mimi Knibbs,21
Windham,Putnam,Treasurer,,Green,David Bue,30
Windham,Putnam,Attorney General,,Rep,Robert Farr,501
Windham,Putnam,US Senate,,Rep,Alan Schlesinger,246
Windham,Putnam,Attorney General,,Dem,Richard Blumenthal,1758
Windham,Putnam,US Senate,,Dem,Ned Lamont,990
Windham,Putnam,Attorney General,,Green,Nancy Burton,47
Windham,Putnam,US Senate,,CC,Timothy Knibbs,13
Windham,Putnam,US Senate,,Green,Ralph Ferrucci,14
Windham,Putnam,US Senate,,CFL,Joe Lieberman,1213
Windham,Putnam,US House 2,,Rep,Rob Simmons,1244
Windham,Putnam,US House 2,,Dem,Joe Courtney,1149
Windham,Putnam,State Senate,29,Rep,David R. Lyon,514
Windham,Putnam,State Senate,29,Dem,"Donald E. Williams, Jr.",1800
Windham,Putnam,State House,51,Dem,Shawn T. Johnston,1889
Fairfield,Redding,Governor,,Rep,Jodi Rell,2801
Fairfield,Redding,Governor,,Dem,John DeStefano,1196
Fairfield,Redding,Governor,,CC,Joseph Zdonczyk,7
Fairfield,Redding,Governor,,Green,Clifford Thornton,25
Fairfield,Redding,Secretary of State,,Rep,Richard Abbate,1546
Fairfield,Redding,Secretary of State,,Dem,Susan Bysiewicz,2131
Fairfield,Redding,Secretary of State,,Lbt,Ken Mosher,42
Fairfield,Redding,Secretary of State,,CC,Jean Marie Burness,23
Fairfield,Redding,Secretary of State,,Green,Michael Derosa,53
Fairfield,Redding,Treasurer,,Rep,Linda Roberts,1646
Fairfield,Redding,Treasurer,,Dem,Denise Nappier,1992
Fairfield,Redding,Treasurer,,Lbt,Steven Edelman,47
Fairfield,Redding,Treasurer,,CC,Mimi Knibbs,27
Fairfield,Redding,Treasurer,,Green,David Bue,38
Fairfield,Redding,Attorney General,,Rep,Robert Farr,1258
Fairfield,Redding,US Senate,,Rep,Alan Schlesinger,297
Fairfield,Redding,Attorney General,,Dem,Richard Blumenthal,2555
Fairfield,Redding,US Senate,,Dem,Ned Lamont,1739
Fairfield,Redding,Attorney General,,Green,Nancy Burton,91
Fairfield,Redding,US Senate,,CC,Timothy Knibbs,10
Fairfield,Redding,US Senate,,Green,Ralph Ferrucci,16
Fairfield,Redding,US Senate,,CFL,Joe Lieberman,2030
Fairfield,Redding,US House 4,,Rep,Christopher Shays,2064
Fairfield,Redding,US House 4,,Dem,Diane Farrell,2019
Fairfield,Redding,US House 4,,Lbt,Philip Maymin,93
Fairfield,Redding,State Senate,26,Rep,Judith G. Freedman,2066
Fairfield,Redding,State Senate,26,Dem,Craig Rebecca Schiavone,1778
Fairfield,"Redding, part of",State House,2,Rep,Phil Gallagher,600
Fairfield,"Redding, part of",State House,2,Dem,Jason W. Bartlett,678
Fairfield,"Redding, part of",State House,2,Ind,Phil Gallagher,23
Fairfield,"Redding, part of",State House,135,Rep,John E. Stripp,1417
Fairfield,"Redding, part of",State House,135,Green,Nancy Burton,229
Fairfield,Ridgefield,Governor,,Rep,Jodi Rell,7105
Fairfield,Ridgefield,Governor,,Dem,John DeStefano,2513
Fairfield,Ridgefield,Governor,,CC,Joseph Zdonczyk,21
Fairfield,Ridgefield,Governor,,Green,Clifford Thornton,50
Fairfield,Ridgefield,Secretary of State,,Rep,Richard Abbate,4141
Fairfield,Ridgefield,Secretary of State,,Dem,Susan Bysiewicz,4534
Fairfield,Ridgefield,Secretary of State,,Lbt,Ken Mosher,116
Fairfield,Ridgefield,Secretary of State,,CC,Jean Marie Burness,52
Fairfield,Ridgefield,Secretary of State,,Green,Michael Derosa,139
Fairfield,Ridgefield,Treasurer,,Rep,Linda Roberts,4309
Fairfield,Ridgefield,Treasurer,,Dem,Denise Nappier,4228
Fairfield,Ridgefield,Treasurer,,Lbt,Steven Edelman,140
Fairfield,Ridgefield,Treasurer,,CC,Mimi Knibbs,43
Fairfield,Ridgefield,Treasurer,,Green,David Bue,105
Fairfield,Ridgefield,Attorney General,,Rep,Robert Farr,3551
Fairfield,Ridgefield,US Senate,,Rep,Alan Schlesinger,859
Fairfield,Ridgefield,Attorney General,,Dem,Richard Blumenthal,5513
Fairfield,Ridgefield,US Senate,,Dem,Ned Lamont,3666
Fairfield,Ridgefield,Attorney General,,Green,Nancy Burton,131
Fairfield,Ridgefield,US Senate,,CC,Timothy Knibbs,19
Fairfield,Ridgefield,US Senate,,Green,Ralph Ferrucci,26
Fairfield,Ridgefield,US Senate,,CFL,Joe Lieberman,5320
Fairfield,Ridgefield,US House 4,,Rep,Christopher Shays,5003
Fairfield,Ridgefield,US House 4,,Dem,Diane Farrell,4654
Fairfield,Ridgefield,US House 4,,Lbt,Philip Maymin,105
Fairfield,Ridgefield,State Senate,26,Rep,Judith G. Freedman,5277
Fairfield,Ridgefield,State Senate,26,Dem,Craig Rebecca Schiavone,3929
Fairfield,Ridgefield,State House,111,Rep,John H. Frey,6695
Hartford,Rocky Hill,Governor,,Rep,Jodi Rell,4192
Hartford,Rocky Hill,Governor,,Dem,John DeStefano,2947
Hartford,Rocky Hill,Governor,,CC,Joseph Zdonczyk,31
Hartford,Rocky Hill,Governor,,Green,Clifford Thornton,53
Hartford,Rocky Hill,Secretary of State,,Rep,Richard Abbate,1360
Hartford,Rocky Hill,Secretary of State,,Dem,Susan Bysiewicz,5228
Hartford,Rocky Hill,Secretary of State,,Lbt,Ken Mosher,64
Hartford,Rocky Hill,Secretary of State,,CC,Jean Marie Burness,46
Hartford,Rocky Hill,Secretary of State,,Green,Michael Derosa,114
Hartford,Rocky Hill,Treasurer,,Rep,Linda Roberts,1758
Hartford,Rocky Hill,Treasurer,,Dem,Denise Nappier,4704
Hartford,Rocky Hill,Treasurer,,Lbt,Steven Edelman,72
Hartford,Rocky Hill,Treasurer,,CC,Mimi Knibbs,34
Hartford,Rocky Hill,Treasurer,,Green,David Bue,54
Hartford,Rocky Hill,Attorney General,,Rep,Robert Farr,1478
Hartford,Rocky Hill,US Senate,,Rep,Alan Schlesinger,772
Hartford,Rocky Hill,Attorney General,,Dem,Richard Blumenthal,5257
Hartford,Rocky Hill,US Senate,,Dem,Ned Lamont,3066
Hartford,Rocky Hill,Attorney General,,Green,Nancy Burton,100
Hartford,Rocky Hill,US Senate,,CC,Timothy Knibbs,27
Hartford,Rocky Hill,US Senate,,Green,Ralph Ferrucci,38
Hartford,Rocky Hill,US Senate,,CFL,Joe Lieberman,3326
Hartford,Rocky Hill,US House 1,,Rep,Scott MacLean,1674
Hartford,Rocky Hill,US House 1,,Dem,John Larson,4738
Hartford,Rocky Hill,State Senate,9,Rep,Ralph Capenera,3112
Hartford,Rocky Hill,State Senate,9,Dem,Paul R. Doyle,3892
Hartford,Rocky Hill,State Senate,9,WF,Thomas N. Ledoux,55
Hartford,Rocky Hill,State House,29,Dem,"Antonio ""Tony"" Guerrera",5262
Hartford,Rocky Hill,State House,29,WF,Brandi Marie Vigue,277
Litchfield,Roxbury,Governor,,Rep,Jodi Rell,804
Litchfield,Roxbury,Governor,,Dem,John DeStefano,348
Litchfield,Roxbury,Governor,,CC,Joseph Zdonczyk,2
Litchfield,Roxbury,Governor,,Green,Clifford Thornton,11
Litchfield,Roxbury,Secretary of State,,Rep,Richard Abbate,391
Litchfield,Roxbury,Secretary of State,,Dem,Susan Bysiewicz,660
Litchfield,Roxbury,Secretary of State,,Lbt,Ken Mosher,17
Litchfield,Roxbury,Secretary of State,,CC,Jean Marie Burness,4
Litchfield,Roxbury,Secretary of State,,Green,Michael Derosa,20
Litchfield,Roxbury,Treasurer,,Rep,Linda Roberts,437
Litchfield,Roxbury,Treasurer,,Dem,Denise Nappier,600
Litchfield,Roxbury,Treasurer,,Lbt,Steven Edelman,18
Litchfield,Roxbury,Treasurer,,CC,Mimi Knibbs,6
Litchfield,Roxbury,Treasurer,,Green,David Bue,12
Litchfield,Roxbury,Attorney General,,Rep,Robert Farr,373
Litchfield,Roxbury,US Senate,,Rep,Alan Schlesinger,124
Litchfield,Roxbury,Attorney General,,Dem,Richard Blumenthal,721
Litchfield,Roxbury,US Senate,,Dem,Ned Lamont,494
Litchfield,Roxbury,Attorney General,,Green,Nancy Burton,13
Litchfield,Roxbury,US Senate,,CC,Timothy Knibbs,3
Litchfield,Roxbury,US Senate,,Green,Ralph Ferrucci,8
Litchfield,Roxbury,US Senate,,CFL,Joe Lieberman,542
Litchfield,Roxbury,US House 5,,Rep,Nancy Johnson,552
Litchfield,Roxbury,US House 5,,Dem,Chris Murphy,593
Litchfield,Roxbury,US House 5,,WF,Chris Murphy,7
Litchfield,Roxbury,State Senate,32,Rep,Louis C. DeLuca,643
Litchfield,Roxbury,State Senate,32,WF,Vanessa O. Fica,57
Litchfield,Roxbury,State House,69,Rep,Arthur J. O'Neill,661
New London,Salem,Governor,,Rep,Jodi Rell,1114
New London,Salem,Governor,,Dem,John DeStefano,587
New London,Salem,Governor,,CC,Joseph Zdonczyk,10
New London,Salem,Governor,,Green,Clifford Thornton,10
New London,Salem,Secretary of State,,Rep,Richard Abbate,403
New London,Salem,Secretary of State,,Dem,Susan Bysiewicz,1167
New London,Salem,Secretary of State,,Lbt,Ken Mosher,23
New London,Salem,Secretary of State,,CC,Jean Marie Burness,15
New London,Salem,Secretary of State,,Green,Michael Derosa,32
New London,Salem,Treasurer,,Rep,Linda Roberts,542
New London,Salem,Treasurer,,Dem,Denise Nappier,990
New London,Salem,Treasurer,,Lbt,Steven Edelman,27
New London,Salem,Treasurer,,CC,Mimi Knibbs,20
New London,Salem,Treasurer,,Green,David Bue,24
New London,Salem,Attorney General,,Rep,Robert Farr,407
New London,Salem,US Senate,,Rep,Alan Schlesinger,155
New London,Salem,Attorney General,,Dem,Richard Blumenthal,1225
New London,Salem,US Senate,,Dem,Ned Lamont,678
New London,Salem,Attorney General,,Green,Nancy Burton,23
